Step	State	Value
7094	5	0.0048
7095	1	0.0663
7096	3	0.0299
7097	5	0.1303
7098	2	0.0327
7099	0	0.0192
7100	3	0.0417
7101	5	0.0435
7102	3	0.0703
7103	7	0.0258
7104	0	0.0809
7105	8	0.1525
7106	0	0.0918
7107	8	0.0334
7108	1	0.0104
7109	0	0.1072
7110	1	0.0288
7111	1	0.0730
7112	5	0.1187
7113	2	0.1517
7114	9	0.0294
7115	9	0.0403
7116	5	0.0681
7117	6	0.3426
7118	9	0.0597
7119	1	0.0021
7120	9	0.0027
7121	7	0.0020
7122	6	0.1169
7123	3	0.1396
7124	7	0.0510
7125	4	0.2669
7126	6	0.0779
7127	4	0.0163
7128	2	0.1158
7129	9	0.0221
7130	9	0.2113
7131	5	0.0753
7132	3	0.0230
7133	4	0.0449
7134	6	0.1160
7135	3	0.1053
7136	7	0.0198
7137	6	0.0410
7138	8	0.3448
7139	0	0.1054
7140	3	0.0671
7141	5	0.0009
7142	0	0.0020
7143	1	0.0292
7144	7	0.0088
7145	4	0.1022
7146	9	0.3627
7147	1	0.0400
7148	1	0.1070
7149	6	0.1766
7150	3	0.0068
7151	4	0.0047
7152	2	0.0152
7153	3	0.0114
7154	1	0.0626
7155	7	0.0642
7156	9	0.0406
7157	4	0.3535
7158	3	0.1021
7159	2	0.0054
7160	7	0.1115
7161	6	0.1151
7162	6	0.1917
7163	0	0.1715
7164	5	0.1192
7165	6	0.1846
7166	7	0.0124
7167	8	0.0001
7168	2	0.0310
7169	1	0.0454
7170	7	0.2003
7171	8	0.1130
7172	1	0.0376
7173	6	0.0792
7174	9	0.2017
7175	5	0.1110
7176	5	0.0338
7177	3	0.0192
7178	1	0.0441
7179	9	0.1024
7180	0	0.1012
7181	4	0.1647
7182	7	0.0453
7183	8	0.0004
7184	6	0.2463
7185	3	0.0438
7186	7	0.0223
7187	0	0.3477
7188	5	0.1115
7189	5	0.0614
7190	5	0.0114
7191	1	0.0068
7192	3	0.0640
7193	2	0.0752
7194	8	0.0262
7195	1	0.2055
7196	8	0.1028
7197	6	0.0952
7198	9	0.0657
7199	6	0.0993
7200	3	0.3945
7201	9	0.0183
7202	1	0.0003
7203	1	0.1172
7204	6	0.1047
7205	1	0.0230
7206	7	0.0310
7207	2	0.0156
7208	7	0.0715
7209	6	0.0821
7210	7	0.1794
7211	4	0.0919
7212	4	0.0105
7213	2	0.0640
7214	5	0.1742
7215	0	0.3471
7216	8	0.0076
7217	1	0.3914
7218	0	0.0314
7219	6	0.1387
7220	9	0.1665
7221	9	0.1104
7222	0	0.0250
7223	8	0.1653
7224	7	0.0654
7225	3	0.0626
7226	3	0.1562
7227	0	0.1513
7228	8	0.0314
7229	2	0.0627
7230	0	0.0420
7231	4	0.2230
7232	4	0.0838
7233	8	0.0677
7234	8	0.0773
7235	2	0.1375
7236	3	0.0207
7237	4	0.0541
7238	4	0.0246
7239	2	0.0141
7240	6	0.0879
7241	5	0.8484
7242	3	0.1064
7243	7	0.0296
7244	9	0.0022
7245	7	0.0007
7246	3	0.0160
7247	8	0.1506
7248	7	0.1466
7249	2	0.0787
7250	3	0.0696
7251	2	0.1041
7252	6	0.1193
7253	0	0.0092
7254	9	0.0328
7255	2	0.0931
7256	8	0.1671
7257	6	0.0260
7258	4	0.0480
7259	4	0.0480
7260	3	0.0221
7261	3	0.1448
7262	3	0.0334
7263	5	0.0055
7264	0	0.1622
7265	5	0.0431
7266	2	0.2130
7267	9	0.3933
7268	5	0.0049
7269	0	0.0663
7270	3	0.0336
7271	0	0.0205
7272	0	0.1167
7273	4	0.0811
7274	0	0.2231
7275	9	0.0627
7276	0	0.0381
7277	2	0.0566
7278	5	0.1442
7279	4	0.1039
7280	5	0.0079
7281	9	0.1959
7282	9	0.3975
7283	8	0.0753
7284	0	0.2347
7285	0	0.0440
7286	1	0.0094
7287	5	0.0327
7288	7	0.2962
7289	8	0.1832
7290	8	0.1434
7291	2	0.2592
7292	0	0.0748
7293	3	0.1115
7294	2	0.1810
7295	3	0.1865
7296	9	0.0362
7297	6	0.2002
7298	2	0.0771
7299	3	0.0374
7300	4	0.0506
7301	6	0.0980
7302	4	0.0225
7303	8	0.0300
7304	1	0.1308
7305	0	0.4120
7306	4	0.0505
7307	9	0.0822
7308	9	0.0302
7309	2	0.0224
7310	0	0.0776
7311	0	0.0000
7312	8	0.1360
7313	8	0.0127
7314	2	0.0290
7315	4	0.1249
7316	6	0.0096
7317	3	0.0137
7318	2	0.0262
7319	3	0.0579
7320	9	0.0657
7321	4	0.0583
7322	8	0.0398
7323	9	0.1565
7324	5	0.0251
7325	9	0.1137
7326	7	0.0029
7327	6	0.0909
7328	7	0.0779
7329	7	0.0043
7330	7	0.0152
7331	7	0.0569
7332	2	0.0086
7333	5	0.0742
7334	3	0.2864
7335	9	0.0310
7336	4	0.0477
7337	7	0.0347
7338	7	0.1208
7339	0	0.0340
7340	9	0.0068
7341	9	0.1133
7342	0	0.1022
7343	2	0.1990
7344	1	0.3909
7345	9	0.3280
7346	1	0.1069
7347	3	0.0433
7348	7	0.3015
7349	8	0.0045
7350	8	0.1762
7351	3	0.0375
7352	2	0.0010
7353	6	0.2356
7354	7	0.1145
7355	1	0.0993
7356	7	0.0163
7357	3	0.1824
7358	7	0.0847
7359	6	0.3234
7360	5	0.0921
7361	9	0.1106
7362	2	0.0378
7363	0	0.4257
7364	2	0.2163
7365	0	0.0167
7366	7	0.0416
7367	4	0.2420
7368	3	0.0065
7369	8	0.0058
7370	7	0.0000
7371	6	0.0667
7372	1	0.4023
7373	3	0.2762
7374	5	0.0015
7375	8	0.0102
7376	6	0.1703
7377	7	0.2014
7378	1	0.1508
7379	8	0.0497
7380	6	0.2128
7381	5	0.0459
7382	2	0.0003
7383	2	0.0836
7384	0	0.0091
7385	6	0.1659
7386	0	0.0360
7387	2	0.0271
7388	2	0.0948
7389	1	0.1790
7390	6	0.0068
7391	9	0.0273
7392	8	0.1175
7393	1	0.0007
7394	4	0.3017
7395	3	0.0129
7396	8	0.2786
7397	4	0.0045
7398	9	0.1439
7399	6	0.0006
7400	8	0.0257
7401	8	0.2703
7402	5	0.0109
7403	1	0.1651
7404	7	0.0415
7405	6	0.0412
7406	4	0.0832
7407	5	0.0334
7408	2	0.1126
7409	2	0.1254
7410	6	0.1162
7411	8	0.0603
7412	6	0.0385
7413	4	0.0829
7414	0	0.0105
7415	5	0.2566
7416	3	0.0480
7417	8	0.1898
7418	4	0.0019
7419	6	0.0215
7420	3	0.0342
7421	5	0.1433
7422	8	0.0104
7423	0	0.0102
7424	7	0.0401
7425	8	0.0502
7426	0	0.1027
7427	8	0.1005
7428	9	0.0409
7429	1	0.0032
7430	4	0.1425
7431	9	0.1421
7432	1	0.1648
7433	6	0.0963
7434	8	0.0296
7435	8	0.0200
7436	5	0.0408
7437	9	0.0498
7438	4	0.3793
7439	4	0.0225
7440	3	0.0349
7441	5	0.0381
7442	9	0.0572
7443	9	0.2188
7444	7	0.0146
7445	9	0.0222
7446	8	0.2047
7447	9	0.0025
7448	6	0.0816
7449	6	0.0691
7450	8	0.0595
7451	6	0.0434
7452	7	0.0957
7453	7	0.0235
7454	5	0.0255
7455	4	0.2253
7456	5	0.6766
7457	2	0.0597
7458	4	0.0166
7459	3	0.0221
7460	2	0.0287
7461	3	0.0197
7462	1	0.0428
7463	2	0.1567
7464	8	0.1861
7465	2	0.1244
7466	2	0.3211
7467	0	0.0067
7468	5	0.1606
7469	2	0.0175
7470	0	0.1147
7471	0	0.0774
7472	6	0.0302
7473	9	0.0116
7474	4	0.0379
7475	3	0.1206
7476	5	0.1209
7477	8	0.1137
7478	0	0.0080
7479	4	0.2896
7480	9	0.1388
7481	6	0.0231
7482	7	0.1247
7483	2	0.0326
7484	5	0.0784
7485	4	0.0751
7486	2	0.0673
7487	0	0.2286
7488	7	0.0042
7489	0	0.0170
7490	3	0.0373
7491	8	0.2471
7492	0	0.1308
7493	5	0.0052
7494	8	0.0054
7495	9	0.1288
7496	7	0.1044
7497	9	0.0709
7498	3	0.0217
7499	7	0.1976
7500	7	0.0244
7501	3	0.3064
7502	7	0.0591
7503	8	0.0597
7504	4	0.1929
7505	6	0.1834
7506	1	0.0609
7507	7	0.0185
7508	1	0.0419
7509	2	0.4021
7510	3	0.0238
7511	7	0.0214
7512	8	0.0996
7513	6	0.0235
7514	8	0.0652
7515	0	0.0816
7516	6	0.0603
7517	5	0.0502
7518	8	0.0441
7519	8	0.0476
7520	2	0.0583
7521	2	0.0460
7522	8	0.3356
7523	5	0.0073
7524	3	0.1400
7525	0	0.1200
7526	9	0.1413
7527	8	0.1699
7528	3	0.0880
7529	0	0.0226
7530	0	0.0092
7531	7	0.1391
7532	5	0.0305
7533	1	0.0566
7534	6	0.3799
7535	8	0.1729
7536	4	0.0018
7537	1	0.0369
7538	9	0.1280
7539	3	0.0339
7540	4	0.0563
7541	9	0.0565
7542	1	0.2036
7543	2	0.0831
7544	4	0.0309
7545	7	0.0711
7546	3	0.0733
7547	2	0.2208
7548	7	0.0503
7549	3	0.0500
7550	3	0.0130
7551	2	0.1548
7552	1	0.0508
7553	0	0.0130
7554	1	0.0635
7555	4	0.0880
7556	8	0.0494
7557	0	0.0078
7558	2	0.0293
7559	6	0.1223
7560	5	0.0509
7561	2	0.2032
7562	9	0.0623
7563	7	0.1176
7564	8	0.0073
7565	0	0.0252
7566	1	0.0343
7567	0	0.0405
7568	6	0.0101
7569	4	0.1607
7570	5	0.1973
7571	3	0.0614
7572	2	0.0495
7573	5	0.0698
7574	6	0.0182
7575	2	0.0170
7576	5	0.0530
7577	0	0.0645
7578	8	0.1505
7579	1	0.1288
7580	8	0.0275
7581	9	0.0037
7582	5	0.2962
7583	3	0.0236
7584	0	0.1723
7585	0	0.0936
7586	6	0.0487
7587	0	0.2572
7588	7	0.0899
7589	4	0.0532
7590	7	0.0981
7591	5	0.0381
7592	0	0.0888
7593	7	0.2301
7594	3	0.2956
7595	6	0.0231
7596	1	0.0829
7597	2	0.1252
7598	5	0.0943
7599	9	0.0803
7600	4	0.2604
7601	1	0.0108
7602	3	0.0240
7603	0	0.0081
7604	8	0.0592
7605	4	0.0818
7606	0	0.0052
7607	8	0.0100
7608	6	0.1078
7609	9	0.5228
7610	6	0.0950
7611	1	0.1562
7612	1	0.0583
7613	4	0.1137
7614	0	0.0544
7615	2	0.0642
7616	3	0.0477
7617	5	0.1052
7618	5	0.0913
7619	7	0.0498
7620	0	0.0238
7621	9	0.0110
7622	2	0.1699
7623	1	0.2280
7624	4	0.0211
7625	8	0.0076
7626	7	0.0093
7627	8	0.3462
7628	5	0.0446
7629	6	0.0857
7630	7	0.2038
7631	0	0.0122
7632	2	0.0962
7633	7	0.1798
7634	2	0.0670
7635	2	0.0287
7636	6	0.0182
7637	3	0.3136
7638	9	0.0801
7639	8	0.0602
7640	7	0.1362
7641	5	0.0773
7642	8	0.0484
7643	5	0.0443
7644	7	0.0158
7645	9	0.0722
7646	0	0.3508
7647	6	0.0298
7648	5	0.0491
7649	0	0.1585
7650	8	0.0371
7651	0	0.0840
7652	4	0.0498
7653	5	0.0607
7654	9	0.0467
7655	9	0.1130
7656	1	0.0554
7657	2	0.2820
7658	8	0.1250
7659	2	0.0785
7660	8	0.0251
7661	0	0.2039
7662	1	0.1136
7663	1	0.1494
7664	0	0.0238
7665	5	0.2687
7666	5	0.0933
7667	4	0.4602
7668	9	0.0015
7669	4	0.2667
7670	3	0.0422
7671	6	0.0690
7672	7	0.1675
7673	4	0.0845
7674	5	0.1312
7675	1	0.0473
7676	9	0.0173
7677	2	0.0148
7678	8	0.0457
7679	9	0.2258
7680	5	0.0646
7681	8	0.0096
7682	0	0.0386
7683	0	0.0070
7684	3	0.0743
7685	9	0.1274
7686	8	0.0920
7687	2	0.0994
7688	4	0.1047
7689	1	0.2632
7690	3	0.0360
7691	3	0.0390
7692	4	0.0788
7693	4	0.0346
7694	9	0.0460
7695	1	0.0658
7696	8	0.0006
7697	5	0.2472
7698	3	0.1058
7699	9	0.1078
7700	1	0.3787
7701	3	0.0033
7702	5	0.0887
7703	6	0.4003
7704	2	0.1929
7705	9	0.0932
7706	1	0.0235
7707	9	0.0948
7708	7	0.0482
7709	8	0.1073
7710	7	0.0087
7711	1	0.0883
7712	0	0.1224
7713	4	0.0537
7714	3	0.0654
7715	0	0.0744
7716	4	0.0588
7717	5	0.0028
7718	0	0.0242
7719	0	0.0298
7720	0	0.2493
7721	8	0.0246
7722	1	0.1532
7723	8	0.2072
7724	1	0.1299
7725	5	0.2370
7726	8	0.1085
7727	4	0.2267
7728	3	0.4113
7729	3	0.1257
7730	4	0.0474
7731	2	0.2464
7732	8	0.1562
7733	9	0.1859
7734	9	0.2987
7735	0	0.0067
7736	8	0.3130
7737	2	0.4294
7738	7	0.0112
7739	8	0.2277
7740	8	0.0487
7741	7	0.1015
7742	0	0.0340
7743	5	0.0519
7744	2	0.1815
7745	1	0.1318
7746	2	0.0430
7747	6	0.0025
7748	1	0.0879
7749	8	0.0145
7750	5	0.3313
7751	1	0.0503
7752	9	0.0656
7753	3	0.1068
7754	5	0.0271
7755	5	0.0534
7756	6	0.0430
7757	0	0.1086
7758	6	0.0858
7759	0	0.2345
7760	4	0.0193
7761	6	0.0964
7762	5	0.0320
7763	6	0.1074
7764	8	0.0710
7765	7	0.0487
7766	4	0.4284
7767	7	0.0490
7768	4	0.0168
7769	0	0.0047
7770	3	0.0887
7771	4	0.0006
7772	9	0.0699
7773	6	0.0838
7774	0	0.1305
7775	4	0.0657
7776	8	0.0102
7777	0	0.0551
7778	3	0.1331
7779	0	0.0252
7780	2	0.2011
7781	6	0.1230
7782	8	0.0480
7783	0	0.0378
7784	5	0.0135
7785	3	0.2539
7786	7	0.1691
7787	9	0.1034
7788	3	0.0900
7789	2	0.0489
7790	3	0.1120
7791	8	0.0244
7792	7	0.3124
7793	6	0.0146
7794	6	0.1251
7795	3	0.2600
7796	5	0.3219
7797	6	0.0554
7798	3	0.1272
7799	7	0.2042
7800	8	0.0097
7801	7	0.0808
7802	9	0.1255
7803	1	0.0246
7804	3	0.0509
7805	5	0.0966
7806	0	0.0625
7807	8	0.1803
7808	4	0.0631
7809	9	0.0109
7810	1	0.0392
7811	0	0.1393
7812	2	0.1072
7813	1	0.0970
7814	3	0.2376
7815	4	0.0240
7816	9	0.0319
7817	7	0.2326
7818	9	0.3099
7819	1	0.0336
7820	3	0.1269
7821	8	0.0542
7822	1	0.1318
7823	2	0.0906
7824	1	0.0243
7825	6	0.0464
7826	5	0.1289
7827	1	0.1707
7828	3	0.0341
7829	4	0.1380
7830	1	0.2516
7831	9	0.0210
7832	1	0.1281
7833	0	0.0189
7834	6	0.0229
7835	4	0.0022
7836	9	0.0439
7837	4	0.0100
7838	0	0.1161
7839	6	0.0325
7840	8	0.0485
7841	6	0.0571
7842	1	0.1438
7843	2	0.0654
7844	0	0.1150
7845	2	0.0273
7846	5	0.0198
7847	4	0.1553
7848	8	0.0724
7849	9	0.0850
7850	7	0.0532
7851	5	0.1013
7852	7	0.0027
7853	7	0.1874
7854	7	0.0541
7855	1	0.0941
7856	7	0.1448
7857	0	0.2304
7858	5	0.0339
7859	3	0.0844
7860	9	0.0916
7861	8	0.0833
7862	7	0.0261
7863	3	0.1123
7864	7	0.0363
7865	2	0.0611
7866	7	0.1787
7867	0	0.0648
7868	8	0.1705
7869	3	0.0840
7870	2	0.0578
7871	1	0.0026
7872	1	0.0236
7873	9	0.1277
7874	4	0.0357
7875	2	0.0618
7876	8	0.0091
7877	0	0.1115
7878	3	0.0459
7879	3	0.0055
7880	6	0.0873
7881	5	0.0481
7882	4	0.0911
7883	8	0.0309
7884	4	0.0188
7885	8	0.1029
7886	6	0.7003
7887	6	0.1639
7888	2	0.0895
7889	5	0.1217
7890	8	0.1645
7891	1	0.1526
7892	8	0.0196
7893	4	0.0231
7894	5	0.1560
7895	2	0.0238
7896	3	0.1460
7897	5	0.1500
7898	3	0.0588
7899	0	0.1475
7900	6	0.2027
7901	4	0.0247
7902	8	0.0075
7903	0	0.0075
7904	6	0.0784
7905	7	0.0793
7906	3	0.2682
7907	3	0.0269
7908	1	0.1487
7909	4	0.1056
7910	5	0.1200
7911	8	0.2581
7912	4	0.0598
7913	6	0.1721
7914	8	0.1333
7915	5	0.0699
7916	5	0.4945
7917	7	0.0628
7918	0	0.1345
7919	5	0.1295
7920	2	0.0370
7921	2	0.0975
7922	2	0.0899
7923	8	0.0424
7924	3	0.0347
7925	9	0.2514
7926	9	0.1911
7927	8	0.0595
7928	2	0.0773
7929	2	0.0206
7930	2	0.1907
7931	6	0.2029
7932	8	0.0516
7933	3	0.2376
7934	1	0.2008
7935	6	0.0536
7936	1	0.2262
7937	0	0.0525
7938	4	0.2169
7939	7	0.1870
7940	1	0.1357
7941	7	0.0175
7942	5	0.0923
7943	6	0.2176
7944	1	0.2037
7945	0	0.0519
7946	7	0.1407
7947	2	0.0822
7948	1	0.0915
7949	4	0.0343
7950	4	0.0094
7951	6	0.1000
7952	9	0.1322
7953	0	0.0632
7954	6	0.1538
7955	3	0.1560
7956	5	0.0071
7957	9	0.0117
7958	6	0.0805
7959	9	0.1628
7960	4	0.0064
7961	2	0.0143
7962	8	0.0640
7963	6	0.3369
7964	0	0.0164
7965	2	0.0749
7966	2	0.3053
7967	1	0.0251
7968	6	0.0208
7969	6	0.0352
7970	9	0.4932
7971	0	0.0677
7972	0	0.0026
7973	5	0.1309
7974	5	0.0902
7975	5	0.4822
7976	6	0.1317
7977	1	0.0630
7978	1	0.1686
7979	4	0.0307
7980	9	0.1152
7981	7	0.0224
7982	6	0.2808
7983	4	0.0379
7984	1	0.0111
7985	6	0.0096
7986	0	0.1174
7987	5	0.0172
7988	7	0.0197
7989	8	0.0344
7990	7	0.0532
7991	2	0.0548
7992	1	0.0521
7993	8	0.0412
7994	2	0.0376
7995	5	0.0195
7996	9	0.0489
7997	3	0.0985
7998	3	0.1597
7999	9	0.0595
8000	8	0.0790
8001	5	0.5288
8002	2	0.0124
8003	1	0.2891
8004	2	0.0034
8005	2	0.0062
8006	4	0.0723
8007	4	0.0877
8008	9	0.0452
8009	9	0.0139
8010	6	0.0727
8011	3	0.1097
8012	8	0.1150
8013	2	0.0248
8014	4	0.0253
8015	6	0.0470
8016	7	0.0224
8017	3	0.5105
8018	3	0.0737
8019	9	0.0943
8020	5	0.0185
8021	6	0.5168
8022	6	0.0157
8023	5	0.0908
8024	5	0.0680
8025	7	0.0195
8026	0	0.0027
8027	8	0.2322
8028	7	0.0133
8029	1	0.0200
8030	3	0.1531
8031	5	0.0116
8032	9	0.2533
8033	1	0.0351
8034	4	0.0040
8035	9	0.4424
8036	2	0.0845
8037	9	0.2186
8038	7	0.0820
8039	4	0.0245
8040	0	0.0225
8041	3	0.0051
8042	2	0.0263
8043	9	0.2703
8044	3	0.0069
8045	1	0.1211
8046	8	0.1097
8047	8	0.1762
8048	5	0.2428
8049	1	0.0017
8050	9	0.0019
8051	0	0.0170
8052	5	0.4317
8053	0	0.0355
8054	5	0.0737
8055	5	0.0895
8056	7	0.2356
8057	6	0.2885
8058	1	0.0889
8059	8	0.0672
8060	6	0.4197
8061	1	0.0694
8062	6	0.4766
8063	3	0.0261
8064	9	0.0587
8065	2	0.1910
8066	4	0.0290
8067	0	0.0047
8068	2	0.0045
8069	3	0.1518
8070	5	0.1943
8071	3	0.0330
8072	7	0.0002
8073	2	0.2222
8074	5	0.0101
8075	3	0.0274
8076	0	0.0827
8077	7	0.1307
8078	5	0.0059
8079	9	0.0605
8080	4	0.0223
8081	2	0.3192
8082	4	0.0365
8083	0	0.1161
8084	3	0.0428
8085	4	0.2423
8086	1	0.1764
8087	1	0.3150
8088	8	0.0532
8089	8	0.0540
8090	5	0.0251
8091	6	0.0884
8092	7	0.0493
8093	3	0.0402
8094	4	0.0308
8095	7	0.2854
8096	4	0.0082
8097	8	0.2414
8098	3	0.2341
8099	5	0.1320
8100	2	0.0054
8101	6	0.0596
8102	8	0.1769
8103	4	0.1232
8104	2	0.0286
8105	1	0.1359
8106	4	0.1487
8107	3	0.0283
8108	1	0.1009
8109	5	0.0926
8110	8	0.0438
8111	5	0.0443
8112	4	0.0584
8113	2	0.1689
8114	3	0.1947
8115	5	0.0894
8116	9	0.0200
8117	0	0.1546
8118	0	0.0575
8119	4	0.0280
8120	6	0.0943
8121	9	0.0160
8122	3	0.0366
8123	3	0.0772
8124	9	0.3355
8125	1	0.1790
8126	3	0.1137
8127	1	0.1384
8128	1	0.0600
8129	5	0.0613
8130	3	0.0105
8131	0	0.0236
8132	2	0.0078
8133	9	0.0339
8134	5	0.0661
8135	5	0.0211
8136	0	0.0717
8137	3	0.0631
8138	8	0.1309
8139	9	0.1393
8140	6	0.0145
8141	5	0.0006
8142	8	0.1453
8143	7	0.2591
8144	2	0.0374
8145	3	0.0726
8146	4	0.0550
8147	7	0.1175
8148	4	0.1260
8149	9	0.0003
8150	1	0.0699
8151	1	0.0331
8152	0	0.0756
8153	7	0.1731
8154	2	0.1371
8155	5	0.2898
8156	8	0.0159
8157	9	0.1166
8158	9	0.1218
8159	6	0.0128
8160	0	0.4285
8161	6	0.0547
8162	4	0.0439
8163	1	0.2323
8164	0	0.0082
8165	9	0.0301
8166	5	0.0100
8167	5	0.0888
8168	6	0.0334
8169	4	0.2097
8170	0	0.3618
8171	8	0.2325
8172	1	0.1470
8173	5	0.0027
8174	4	0.0216
8175	1	0.0655
8176	1	0.1518
8177	8	0.0884
8178	1	0.0001
8179	4	0.0219
8180	0	0.0492
8181	4	0.1078
8182	4	0.4728
8183	2	0.0108
8184	2	0.1046
8185	9	0.0354
8186	6	0.1593
8187	1	0.1342
8188	5	0.1531
8189	7	0.0028
8190	9	0.2403
8191	5	0.0165
8192	6	0.0515
8193	7	0.1703
8194	3	0.0247
8195	0	0.0658
8196	6	0.0628
8197	1	0.0086
8198	4	0.0475
8199	1	0.1308
8200	0	0.0174
8201	0	0.1024
8202	9	0.0248
8203	3	0.0724
8204	9	0.0145
8205	5	0.3563
8206	0	0.0044
8207	1	0.1307
8208	4	0.1949
8209	5	0.1861
8210	0	0.0808
8211	3	0.1131
8212	0	0.0613
8213	7	0.0637
8214	8	0.2811
8215	1	0.1919
8216	0	0.0245
8217	4	0.0050
8218	4	0.1984
8219	5	0.0569
8220	9	0.0105
8221	4	0.0036
8222	1	0.0747
8223	7	0.0882
8224	3	0.0362
8225	4	0.0602
8226	8	0.1376
8227	1	0.2022
8228	1	0.2120
8229	3	0.0030
8230	8	0.0754
8231	8	0.2456
8232	7	0.0462
8233	9	0.0193
8234	2	0.0742
8235	6	0.0251
8236	6	0.0006
8237	2	0.1439
8238	5	0.0015
8239	3	0.2387
8240	3	0.1464
8241	3	0.0184
8242	5	0.0654
8243	0	0.1244
8244	3	0.0457
8245	7	0.0188
8246	8	0.0968
8247	0	0.1006
8248	9	0.0043
8249	8	0.0238
8250	5	0.0531
8251	4	0.0201
8252	4	0.1163
8253	9	0.2902
8254	6	0.0334
8255	8	0.0014
8256	0	0.0230
8257	1	0.0820
8258	6	0.0241
8259	2	0.0035
8260	5	0.0001
8261	2	0.0634
8262	6	0.0339
8263	0	0.0927
8264	3	0.2339
8265	8	0.2224
8266	3	0.0277
8267	0	0.1305
8268	9	0.0010
8269	6	0.0981
8270	2	0.0737
8271	6	0.0416
8272	7	0.1711
8273	8	0.0519
8274	0	0.0173
8275	4	0.0939
8276	1	0.1032
8277	0	0.1510
8278	9	0.0186
8279	3	0.0294
8280	0	0.0209
8281	1	0.0483
8282	4	0.0240
8283	1	0.0434
8284	2	0.1501
8285	9	0.0725
8286	2	0.0941
8287	8	0.0013
8288	4	0.1370
8289	4	0.0605
8290	8	0.1924
8291	0	0.0060
8292	4	0.0138
8293	8	0.0544
8294	2	0.0237
8295	6	0.0460
8296	3	0.1685
8297	7	0.1744
8298	0	0.1920
8299	1	0.0283
8300	6	0.0154
8301	7	0.2497
8302	7	0.0940
8303	9	0.0188
8304	3	0.0425
8305	6	0.0287
8306	1	0.1140
8307	3	0.1169
8308	8	0.0150
8309	1	0.0106
8310	3	0.1490
8311	4	0.1375
8312	5	0.0240
8313	5	0.0940
8314	0	0.1348
8315	8	0.1170
8316	8	0.0942
8317	6	0.0993
8318	2	0.0763
8319	7	0.0830
8320	8	0.0543
8321	8	0.0071
8322	0	0.0121
8323	7	0.2286
8324	2	0.1954
8325	9	0.0923
8326	6	0.0625
8327	3	0.0237
8328	6	0.2411
8329	8	0.1340
8330	6	0.1105
8331	4	0.0748
8332	2	0.0022
8333	1	0.0668
8334	5	0.2912
8335	0	0.0559
8336	3	0.1928
8337	4	0.0607
8338	9	0.0285
8339	3	0.0245
8340	1	0.0425
8341	8	0.1316
8342	8	0.0172
8343	9	0.0656
8344	0	0.1409
8345	2	0.1249
8346	4	0.1011
8347	2	0.1178
8348	6	0.0485
8349	1	0.0233
8350	3	0.0246
8351	6	0.1166
8352	0	0.0133
8353	1	0.0033
8354	3	0.0668
8355	2	0.0643
8356	8	0.0065
8357	1	0.1010
8358	2	0.0148
8359	1	0.0337
8360	8	0.0393
8361	9	0.0369
8362	9	0.0258
8363	9	0.0948
8364	6	0.0184
8365	8	0.2708
8366	3	0.0596
8367	6	0.0604
8368	5	0.1411
8369	4	0.2816
8370	2	0.1324
8371	4	0.0066
8372	7	0.0947
8373	6	0.0011
8374	7	0.1653
8375	2	0.1014
8376	1	0.0342
8377	9	0.0086
8378	5	0.2736
8379	6	0.0127
8380	0	0.0711
8381	0	0.0665
8382	9	0.1108
8383	9	0.0741
8384	4	0.0541
8385	4	0.1075
8386	1	0.2042
8387	7	0.2799
8388	4	0.0539
8389	9	0.0252
8390	2	0.0281
8391	8	0.0430
8392	5	0.1592
8393	4	0.0043
8394	7	0.0128
8395	1	0.1768
8396	6	0.0238
8397	3	0.0866
8398	8	0.0278
8399	0	0.0353
8400	6	0.0815
8401	9	0.1629
8402	4	0.1114
8403	7	0.2298
8404	0	0.1171
8405	1	0.0362
8406	9	0.3614
8407	6	0.0619
8408	7	0.0079
8409	5	0.0684
8410	1	0.1091
8411	3	0.1729
8412	8	0.0995
8413	3	0.1389
8414	8	0.0681
8415	0	0.0747
8416	0	0.4876
8417	3	0.0633
8418	6	0.0064
8419	3	0.1369
8420	7	0.0662
8421	0	0.1140
8422	4	0.1183
8423	1	0.0248
8424	7	0.1018
8425	7	0.3263
8426	2	0.0028
8427	7	0.0183
8428	6	0.0194
8429	9	0.0744
8430	6	0.3135
8431	0	0.1250
8432	9	0.0462
8433	1	0.0944
8434	4	0.0779
8435	3	0.0196
8436	0	0.0503
8437	8	0.0643
8438	0	0.4452
8439	6	0.1901
8440	6	0.0513
8441	8	0.2529
8442	4	0.0896
8443	0	0.0084
8444	7	0.5911
8445	6	0.0565
8446	9	0.1046
8447	1	0.2319
8448	0	0.0380
8449	5	0.0587
8450	8	0.1955
8451	6	0.2055
8452	2	0.0642
8453	3	0.0404
8454	4	0.0029
8455	1	0.0085
8456	4	0.4250
8457	9	0.1930
8458	5	0.0087
8459	9	0.0414
8460	0	0.0768
8461	7	0.0033
8462	1	0.2353
8463	9	0.0212
8464	2	0.0582
8465	6	0.0070
8466	2	0.0287
8467	9	0.0787
8468	7	0.0327
8469	8	0.0195
8470	3	0.0049
8471	2	0.1326
8472	0	0.0297
8473	5	0.0940
8474	3	0.0730
8475	9	0.0546
8476	0	0.1237
8477	4	0.0257
8478	6	0.0485
8479	4	0.1759
8480	8	0.0045
8481	8	0.0121
8482	2	0.1779
8483	6	0.0008
8484	1	0.0751
8485	1	0.0531
8486	5	0.0584
8487	1	0.0938
8488	6	0.1296
8489	2	0.0032
8490	2	0.0167
8491	4	0.0338
8492	8	0.2318
