Step	State	Value
7094	8	0.0721
7095	8	0.0500
7096	4	0.0324
7097	4	0.0738
7098	4	0.1138
7099	9	0.1969
7100	9	0.0016
7101	9	0.0220
7102	0	0.0320
7103	1	0.0027
7104	1	0.2464
7105	1	0.1458
7106	1	0.0730
7107	1	0.1178
7108	5	0.0809
7109	7	0.1109
7110	1	0.0279
7111	1	0.0223
7112	1	0.0724
7113	1	0.1181
7114	1	0.1179
7115	1	0.0712
7116	1	0.0035
7117	1	0.1326
7118	1	0.0533
7119	2	0.4061
7120	2	0.2988
7121	2	0.0444
7122	2	0.0419
7123	1	0.0379
7124	6	0.3381
7125	9	0.2963
7126	5	0.0032
7127	4	0.1283
7128	4	0.1975
7129	4	0.1311
7130	4	0.3043
7131	4	0.0288
7132	9	0.2685
7133	9	0.0347
7134	9	0.1336
7135	8	0.1091
7136	8	0.0016
7137	0	0.0153
7138	0	0.0056
7139	0	0.0281
7140	0	0.0566
7141	0	0.0256
7142	0	0.0408
7143	8	0.7915
7144	6	0.0432
7145	6	0.1338
7146	6	0.3139
7147	9	0.0335
7148	9	0.3163
7149	9	0.0254
7150	9	0.1871
7151	9	0.0464
7152	9	0.2274
7153	9	0.0240
7154	9	0.3220
7155	9	0.3438
7156	9	0.1037
7157	5	0.1889
7158	9	0.0141
7159	9	0.0176
7160	9	0.0854
7161	9	0.1505
7162	9	0.2081
7163	0	0.0531
7164	4	0.0995
7165	4	0.0734
7166	4	0.0724
7167	6	0.0397
7168	6	0.0500
7169	6	0.0440
7170	6	0.4422
7171	6	0.1340
7172	6	0.0718
7173	6	0.0926
7174	6	0.0556
7175	6	0.0122
7176	9	0.1066
7177	9	0.0734
7178	9	0.2868
7179	9	0.0435
7180	9	0.0814
7181	9	0.0033
7182	1	0.1389
7183	1	0.0636
7184	1	0.2246
7185	3	0.0667
7186	5	0.0148
7187	5	0.0714
7188	5	0.1595
7189	3	0.0333
7190	3	0.2013
7191	3	0.0233
7192	3	0.0333
7193	3	0.0035
7194	3	0.1043
7195	3	0.1566
7196	3	0.0288
7197	4	0.0301
7198	9	0.0195
7199	9	0.0138
7200	1	0.0788
7201	1	0.2913
7202	1	0.1760
7203	1	0.0390
7204	1	0.0817
7205	1	0.1799
7206	1	0.4921
7207	1	0.2675
7208	1	0.1429
7209	8	0.0689
7210	8	0.0431
7211	8	0.0910
7212	8	0.0104
7213	8	0.0893
7214	8	0.0860
7215	8	0.0419
7216	3	0.0393
7217	3	0.1573
7218	3	0.1329
7219	3	0.1452
7220	3	0.1240
7221	3	0.1218
7222	3	0.0999
7223	3	0.3553
7224	3	0.0905
7225	3	0.1537
7226	7	0.1374
7227	7	0.0764
7228	7	0.0254
7229	3	0.0121
7230	4	0.1779
7231	4	0.2387
7232	4	0.1336
7233	4	0.0352
7234	4	0.1630
7235	1	0.1389
7236	1	0.1052
7237	1	0.0230
7238	1	0.0076
7239	1	0.1077
7240	1	0.1024
7241	1	0.0926
7242	1	0.1669
7243	1	0.0249
7244	0	0.0281
7245	0	0.1748
7246	0	0.1538
7247	1	0.0248
7248	1	0.0551
7249	1	0.3728
7250	1	0.0842
7251	1	0.1305
7252	1	0.0183
7253	7	0.0666
7254	7	0.0106
7255	4	0.2333
7256	4	0.0856
7257	4	0.0121
7258	4	0.0997
7259	4	0.0528
7260	5	0.1092
7261	5	0.2789
7262	5	0.3111
7263	5	0.3079
7264	5	0.1103
7265	7	0.0907
7266	7	0.1056
7267	7	0.0582
7268	7	0.0280
7269	8	0.0051
7270	8	0.0056
7271	9	0.0080
7272	9	0.0602
7273	5	0.0001
7274	2	0.0738
7275	2	0.2864
7276	2	0.1018
7277	5	0.0970
7278	5	0.0030
7279	5	0.3251
7280	5	0.0692
7281	5	0.2552
7282	4	0.2035
7283	4	0.3107
7284	3	0.0324
7285	0	0.0602
7286	0	0.3073
7287	0	0.3066
7288	0	0.1259
7289	8	0.0648
7290	7	0.0451
7291	7	0.0525
7292	9	0.0346
7293	0	0.0878
7294	0	0.0899
7295	0	0.0011
7296	0	0.0095
7297	7	0.0256
7298	8	0.0341
7299	5	0.0065
7300	5	0.0200
7301	5	0.2211
7302	4	0.0034
7303	5	0.0765
7304	5	0.1586
7305	0	0.3615
7306	0	0.0543
7307	0	0.0155
7308	1	0.0511
7309	1	0.0023
7310	9	0.0304
7311	0	0.0069
7312	0	0.3348
7313	0	0.0366
7314	0	0.0635
7315	0	0.1676
7316	0	0.2099
7317	0	0.1512
7318	6	0.0774
7319	6	0.1066
7320	6	0.0371
7321	6	0.0650
7322	6	0.6183
7323	6	0.0560
7324	6	0.0414
7325	6	0.0480
7326	6	0.0662
7327	6	0.2886
7328	6	0.1333
7329	6	0.1193
7330	6	0.0952
7331	6	0.1862
7332	6	0.0220
7333	6	0.0500
7334	6	0.2558
7335	1	0.0055
7336	1	0.1097
7337	1	0.2968
7338	1	0.0154
7339	1	0.0055
7340	1	0.1723
7341	1	0.0073
7342	1	0.2086
7343	0	0.1363
7344	0	0.0300
7345	0	0.1631
7346	5	0.2706
7347	5	0.0432
7348	4	0.0299
7349	4	0.1954
7350	4	0.1513
7351	6	0.0520
7352	6	0.0576
7353	6	0.0101
7354	6	0.1284
7355	4	0.0051
7356	4	0.0872
7357	3	0.1807
7358	3	0.0142
7359	3	0.0054
7360	3	0.0001
7361	5	0.0293
7362	7	0.0687
7363	7	0.0060
7364	7	0.0412
7365	8	0.2597
7366	3	0.1735
7367	3	0.0798
7368	3	0.1128
7369	3	0.1774
7370	3	0.1566
7371	5	0.2614
7372	5	0.5310
7373	5	0.1693
7374	4	0.0401
7375	5	0.0727
7376	5	0.1275
7377	5	0.0305
7378	5	0.0453
7379	5	0.3143
7380	5	0.0265
7381	6	0.1644
7382	1	0.0228
7383	1	0.0363
7384	5	0.4317
7385	4	0.0307
7386	4	0.0003
7387	4	0.0147
7388	9	0.2868
7389	9	0.0133
7390	7	0.1687
7391	7	0.0917
7392	7	0.0512
7393	7	0.1340
7394	7	0.0192
7395	7	0.0607
7396	7	0.0846
7397	7	0.0608
7398	7	0.0928
7399	7	0.1033
7400	7	0.2143
7401	7	0.0448
7402	7	0.0091
7403	7	0.2145
7404	0	0.0587
7405	0	0.0352
7406	0	0.1025
7407	6	0.1514
7408	1	0.1379
7409	1	0.1581
7410	7	0.0222
7411	7	0.0387
7412	7	0.0688
7413	7	0.0763
7414	3	0.0745
7415	3	0.1146
7416	3	0.0071
7417	1	0.0335
7418	1	0.0758
7419	1	0.0200
7420	8	0.0179
7421	8	0.0246
7422	8	0.0454
7423	9	0.1803
7424	2	0.0701
7425	2	0.0020
7426	2	0.1996
7427	2	0.0620
7428	2	0.0113
7429	9	0.0597
7430	9	0.0169
7431	3	0.0025
7432	3	0.0172
7433	3	0.0475
7434	3	0.0636
7435	3	0.1059
7436	3	0.0026
7437	5	0.0563
7438	5	0.1949
7439	5	0.0684
7440	5	0.2127
7441	5	0.0050
7442	5	0.1904
7443	5	0.0096
7444	8	0.0684
7445	8	0.0874
7446	8	0.1084
7447	8	0.2026
7448	8	0.2414
7449	7	0.0692
7450	7	0.1588
7451	4	0.0001
7452	4	0.0006
7453	4	0.0230
7454	5	0.1168
7455	5	0.0241
7456	5	0.0230
7457	5	0.0359
7458	1	0.1466
7459	1	0.0002
7460	1	0.2607
7461	1	0.2320
7462	1	0.0203
7463	2	0.0505
7464	2	0.0001
7465	6	0.0629
7466	6	0.0030
7467	6	0.0950
7468	1	0.2241
7469	3	0.2279
7470	3	0.0712
7471	3	0.0147
7472	3	0.0462
7473	3	0.1439
7474	3	0.1749
7475	3	0.0493
7476	3	0.0421
7477	3	0.0399
7478	3	0.0048
7479	3	0.0958
7480	1	0.0940
7481	1	0.1850
7482	1	0.0780
7483	1	0.1119
7484	1	0.0302
7485	1	0.0001
7486	2	0.1120
7487	2	0.0644
7488	1	0.0853
7489	1	0.0182
7490	1	0.4486
7491	1	0.0148
7492	1	0.1811
7493	1	0.1922
7494	5	0.0199
7495	5	0.2630
7496	5	0.0774
7497	5	0.0544
7498	2	0.0240
7499	2	0.0697
7500	2	0.1052
7501	2	0.0266
7502	2	0.1018
7503	2	0.0434
7504	2	0.2671
7505	2	0.0910
7506	7	0.0064
7507	7	0.0284
7508	7	0.0212
7509	3	0.1497
7510	3	0.0820
7511	3	0.0163
7512	2	0.0626
7513	2	0.0175
7514	2	0.1054
7515	2	0.0152
7516	2	0.0169
7517	2	0.0944
7518	3	0.0073
7519	8	0.4541
7520	9	0.0636
7521	9	0.2489
7522	9	0.0375
7523	4	0.0552
7524	4	0.0294
7525	4	0.2022
7526	4	0.2217
7527	0	0.2282
7528	0	0.0868
7529	0	0.0019
7530	0	0.1251
7531	0	0.0731
7532	5	0.0759
7533	3	0.1061
7534	3	0.0077
7535	3	0.0916
7536	3	0.0250
7537	3	0.0068
7538	3	0.1114
7539	3	0.0025
7540	7	0.1142
7541	7	0.1309
7542	7	0.2338
7543	7	0.2454
7544	7	0.1132
7545	8	0.1211
7546	8	0.0092
7547	7	0.0283
7548	7	0.0405
7549	7	0.0240
7550	7	0.0764
7551	7	0.2862
7552	7	0.0381
7553	0	0.0326
7554	9	0.0683
7555	8	0.2322
7556	5	0.0211
7557	5	0.1323
7558	2	0.0282
7559	2	0.0840
7560	7	0.0854
7561	7	0.0357
7562	7	0.0644
7563	7	0.0319
7564	7	0.0573
7565	7	0.0228
7566	8	0.0341
7567	4	0.1249
7568	4	0.0162
7569	9	0.0878
7570	9	0.0336
7571	9	0.1646
7572	9	0.0108
7573	9	0.0827
7574	9	0.0190
7575	3	0.0305
7576	3	0.0486
7577	3	0.0511
7578	5	0.0103
7579	5	0.1065
7580	5	0.0161
7581	6	0.0681
7582	6	0.5047
7583	6	0.0032
7584	4	0.0201
7585	4	0.1525
7586	4	0.0093
7587	4	0.2713
7588	4	0.0120
7589	4	0.0774
7590	4	0.0952
7591	4	0.0022
7592	9	0.0437
7593	9	0.1859
7594	9	0.0088
7595	9	0.3712
7596	6	0.0423
7597	6	0.1100
7598	6	0.1094
7599	6	0.0653
7600	6	0.0366
7601	6	0.0363
7602	6	0.1811
7603	6	0.0880
7604	8	0.1293
7605	3	0.0259
7606	3	0.2409
7607	3	0.0389
7608	3	0.1107
7609	3	0.1232
7610	3	0.1061
7611	3	0.3839
7612	9	0.0153
7613	9	0.0397
7614	9	0.0409
7615	9	0.1036
7616	9	0.0053
7617	9	0.0027
7618	9	0.0193
7619	9	0.1776
7620	9	0.1289
7621	0	0.0256
7622	0	0.0360
7623	0	0.2179
7624	8	0.1223
7625	8	0.1256
7626	8	0.0311
7627	8	0.0420
7628	8	0.0401
7629	8	0.0232
7630	8	0.0628
7631	8	0.0352
7632	8	0.1560
7633	8	0.0509
7634	9	0.2631
7635	6	0.1936
7636	6	0.0323
7637	2	0.0321
7638	2	0.0972
7639	2	0.0774
7640	2	0.1370
7641	2	0.1112
7642	0	0.2720
7643	0	0.0533
7644	0	0.1117
7645	0	0.2521
7646	0	0.0621
7647	0	0.1039
7648	0	0.0765
7649	0	0.0228
7650	0	0.0301
7651	0	0.0106
7652	0	0.0138
7653	0	0.0108
7654	1	0.0755
7655	1	0.0063
7656	1	0.2139
7657	1	0.0320
7658	3	0.1333
7659	3	0.0072
7660	3	0.0351
7661	9	0.0761
7662	9	0.0220
7663	4	0.5056
7664	4	0.0231
7665	4	0.0201
7666	4	0.0288
7667	4	0.4686
7668	4	0.1064
7669	3	0.0128
7670	3	0.1311
7671	3	0.0589
7672	3	0.2394
7673	3	0.0542
7674	3	0.0502
7675	3	0.0037
7676	3	0.0639
7677	3	0.0576
7678	3	0.1335
7679	3	0.0497
7680	7	0.0983
7681	7	0.0512
7682	7	0.1897
7683	7	0.0281
7684	7	0.0658
7685	7	0.1125
7686	6	0.0787
7687	3	0.1667
7688	3	0.1749
7689	3	0.0087
7690	3	0.1232
7691	3	0.2285
7692	3	0.1159
7693	3	0.1815
7694	3	0.1425
7695	3	0.0434
7696	3	0.1569
7697	3	0.0282
7698	3	0.0143
7699	3	0.0139
7700	3	0.1896
7701	4	0.1692
7702	4	0.2432
7703	4	0.1801
7704	4	0.1851
7705	7	0.2898
7706	7	0.0031
7707	7	0.1264
7708	7	0.0184
7709	7	0.0134
7710	8	0.1472
7711	8	0.0355
7712	8	0.0248
7713	8	0.0208
7714	8	0.0024
7715	8	0.3191
7716	8	0.0121
7717	8	0.0298
7718	0	0.0495
7719	0	0.1415
7720	0	0.6110
7721	0	0.1477
7722	0	0.0770
7723	0	0.1364
7724	0	0.0025
7725	5	0.0975
7726	5	0.0415
7727	7	0.0426
7728	7	0.0608
7729	7	0.2346
7730	7	0.1873
7731	7	0.0425
7732	8	0.0998
7733	8	0.3781
7734	0	0.1161
7735	1	0.0275
7736	1	0.0557
7737	0	0.1246
7738	8	0.0670
7739	8	0.1072
7740	8	0.0376
7741	8	0.0359
7742	8	0.0205
7743	8	0.0224
7744	8	0.0188
7745	3	0.0115
7746	0	0.3189
7747	0	0.3419
7748	0	0.0048
7749	8	0.0918
7750	8	0.1123
7751	8	0.0531
7752	3	0.1840
7753	3	0.0049
7754	3	0.0835
7755	3	0.1787
7756	5	0.3540
7757	4	0.0736
7758	4	0.1477
7759	4	0.1561
7760	7	0.1701
7761	7	0.2979
7762	7	0.0425
7763	8	0.0441
7764	8	0.1953
7765	9	0.0125
7766	9	0.1541
7767	9	0.0971
7768	9	0.1031
7769	9	0.2827
7770	5	0.0457
7771	5	0.0073
7772	5	0.2265
7773	5	0.0672
7774	5	0.0361
7775	5	0.0918
7776	3	0.0180
7777	3	0.2172
7778	3	0.0616
7779	3	0.2264
7780	3	0.0206
7781	0	0.1816
7782	8	0.0772
7783	8	0.0887
7784	5	0.0121
7785	5	0.0468
7786	5	0.0344
7787	5	0.1673
7788	5	0.0026
7789	5	0.1861
7790	5	0.0838
7791	5	0.0584
7792	5	0.3893
7793	5	0.0264
7794	5	0.0822
7795	4	0.1378
7796	4	0.0142
7797	4	0.1234
7798	4	0.0026
7799	4	0.1822
7800	4	0.1673
7801	4	0.0964
7802	3	0.1045
7803	3	0.0328
7804	3	0.1267
7805	3	0.5059
7806	3	0.0816
7807	3	1.0000
7808	3	0.1410
7809	3	0.3386
7810	3	0.0438
7811	3	0.0047
7812	3	0.0338
7813	3	0.0158
7814	3	0.0037
7815	9	0.0600
7816	9	0.0204
7817	1	0.2842
7818	4	0.0666
7819	4	0.0690
7820	4	0.0409
7821	4	0.0644
7822	6	0.2532
7823	6	0.0545
7824	6	0.1217
7825	6	0.3725
7826	1	0.0093
7827	0	0.0766
7828	0	0.1487
7829	0	0.1155
7830	3	0.1074
7831	3	0.1060
7832	4	0.0209
7833	4	0.1096
7834	4	0.1649
7835	4	0.2011
7836	4	0.1039
7837	4	0.0020
7838	4	0.1644
7839	4	0.0261
7840	4	0.1712
7841	4	0.0810
7842	6	0.0254
7843	2	0.0324
7844	9	0.1426
7845	9	0.1609
7846	9	0.0084
7847	9	0.0283
7848	7	0.0032
7849	7	0.2752
7850	7	0.0060
7851	7	0.3548
7852	7	0.0139
7853	9	0.0302
7854	9	0.0561
7855	9	0.0572
7856	6	0.1175
7857	9	0.0155
7858	9	0.0064
7859	9	0.2314
7860	9	0.0466
7861	9	0.0258
7862	9	0.0149
7863	9	0.1268
7864	4	0.0471
7865	4	0.0003
7866	4	0.0594
7867	9	0.0139
7868	9	0.3310
7869	9	0.0707
7870	9	0.2070
7871	9	0.0998
7872	9	0.2493
7873	9	0.0632
7874	9	0.0206
7875	9	0.1595
7876	9	0.0057
7877	0	0.7536
7878	0	0.0672
7879	1	0.0451
7880	5	0.0453
7881	5	0.0340
7882	5	0.0412
7883	5	0.0476
7884	5	0.1626
7885	6	0.1162
7886	6	0.1681
7887	6	0.0258
7888	6	0.0080
7889	6	0.1220
7890	6	0.0052
7891	6	0.1693
7892	3	0.0722
7893	4	0.0355
7894	9	0.0753
7895	9	0.1920
7896	9	0.0017
7897	3	0.1179
7898	3	0.0804
7899	2	0.1053
7900	2	0.2824
7901	2	0.0015
7902	2	0.1024
7903	2	0.0646
7904	2	0.2665
7905	2	0.3619
7906	9	0.1104
7907	9	0.0086
7908	4	0.0915
7909	4	0.0184
7910	3	0.0032
7911	0	0.0002
7912	0	0.0164
7913	0	0.0514
7914	0	0.1412
7915	0	0.0044
7916	0	0.0470
7917	0	0.0583
7918	0	0.0357
7919	6	0.1287
7920	6	0.0084
7921	6	0.0228
7922	6	0.0652
7923	6	0.2501
7924	2	0.1095
7925	2	0.0209
7926	2	0.0103
7927	2	0.1364
7928	2	0.2138
7929	2	0.2897
7930	2	0.0202
7931	9	0.0391
7932	9	0.0044
7933	9	0.0829
7934	9	0.1110
7935	8	0.0840
7936	8	0.3483
7937	8	0.0678
7938	8	0.0050
7939	8	0.0723
7940	8	0.0670
7941	8	0.0518
7942	8	0.2197
7943	4	0.1771
7944	4	0.0328
7945	4	0.0508
7946	4	0.1419
7947	4	0.0008
7948	4	0.0644
7949	4	0.0146
7950	4	0.1884
7951	4	0.2153
7952	4	0.0628
7953	4	0.0296
7954	4	0.1492
7955	4	0.0249
7956	4	0.0624
7957	4	0.1819
7958	4	0.1433
7959	4	0.0117
7960	1	0.0565
7961	1	0.0682
7962	1	0.0247
7963	1	0.3749
7964	1	0.0068
7965	1	0.1748
7966	6	0.1664
7967	6	0.1291
7968	6	0.0073
7969	9	0.1523
7970	9	0.1353
7971	9	0.0100
7972	5	0.0961
7973	7	0.0790
7974	7	0.0894
7975	7	0.0521
7976	0	0.0168
7977	6	0.0217
7978	6	0.0500
7979	5	0.0057
7980	5	0.0329
7981	6	0.0456
7982	2	0.0875
7983	2	0.0438
7984	2	0.0058
7985	2	0.0677
7986	3	0.0133
7987	3	0.4463
7988	3	0.0719
7989	3	0.0111
7990	3	0.0200
7991	3	0.0114
7992	3	0.0513
7993	3	0.1221
7994	3	0.0638
7995	3	0.0278
7996	3	0.1011
7997	3	0.1782
7998	3	0.1166
7999	3	0.1969
8000	3	0.0371
8001	3	0.0766
8002	3	0.2618
8003	3	0.0182
8004	3	0.0049
8005	3	0.0756
8006	3	0.1506
8007	3	0.0826
8008	3	0.2712
8009	3	0.3172
8010	3	0.0012
8011	3	0.0156
8012	3	0.1617
8013	8	0.1936
8014	8	0.0162
8015	8	0.0250
8016	8	0.0054
8017	8	0.2175
8018	9	0.0315
8019	0	0.0532
8020	0	0.0383
8021	7	0.0786
8022	2	0.0845
8023	2	0.0303
8024	2	0.0442
8025	2	0.2281
8026	2	0.0535
8027	1	0.0008
8028	1	0.0006
8029	5	0.1179
8030	5	0.0850
8031	6	0.0950
8032	6	0.1080
8033	6	0.0918
8034	7	0.0782
8035	0	0.0273
8036	5	0.2803
8037	5	0.2856
8038	5	0.2077
8039	5	0.6706
8040	5	0.0541
8041	6	0.0902
8042	6	0.2695
8043	6	0.0031
8044	7	0.0617
8045	7	0.0096
8046	0	0.0991
8047	0	0.1044
8048	0	0.0212
8049	0	0.0227
8050	1	0.0280
8051	1	0.0875
8052	1	0.0241
8053	1	0.1157
8054	1	0.1279
8055	1	0.0371
8056	1	0.0861
8057	6	0.3101
8058	6	0.0687
8059	9	0.0585
8060	9	0.1224
8061	9	0.3587
8062	9	0.0260
8063	9	0.0938
8064	9	0.1933
8065	9	0.0153
8066	2	0.0279
8067	2	0.0320
8068	2	0.0274
8069	8	0.0775
8070	9	0.1010
8071	9	0.0088
8072	5	0.1350
8073	1	0.1238
8074	1	0.0019
8075	1	0.0195
8076	1	0.1128
8077	1	0.0046
8078	6	0.1444
8079	6	0.0379
8080	6	0.0610
8081	6	0.1232
8082	6	0.0190
8083	9	0.0158
8084	9	0.2630
8085	9	0.0452
8086	9	0.0742
8087	9	0.1441
8088	7	0.0660
8089	7	0.0666
8090	7	0.0945
8091	7	0.0248
8092	7	0.1645
8093	7	0.0194
8094	7	0.2427
8095	7	0.0192
8096	7	0.2821
8097	7	0.0055
8098	3	0.1918
8099	3	0.0735
8100	3	0.2110
8101	5	0.0406
8102	5	0.0388
8103	2	0.1059
8104	3	0.0813
8105	3	0.0351
8106	3	0.1565
8107	3	0.0578
8108	3	0.1493
8109	3	0.0165
8110	3	0.0101
8111	3	0.0041
8112	1	0.0223
8113	1	0.0154
8114	1	0.0346
8115	1	0.1745
8116	1	0.0769
8117	1	0.0828
8118	4	0.0277
8119	4	0.1050
8120	4	0.0415
8121	7	0.2993
8122	4	0.0601
8123	4	0.1256
8124	4	0.4742
8125	5	0.2303
8126	2	0.0205
8127	7	0.0127
8128	7	0.0029
8129	7	0.0565
8130	7	0.2500
8131	7	0.0667
8132	7	0.0516
8133	1	0.0355
8134	1	0.0286
8135	8	0.0567
8136	8	0.2130
8137	8	0.1231
8138	8	0.1440
8139	8	0.0792
8140	8	0.0324
8141	8	0.1822
8142	8	0.0477
8143	9	0.1839
8144	9	0.0240
8145	7	0.1296
8146	4	0.0728
8147	4	0.0860
8148	7	0.0282
8149	7	0.0808
8150	7	0.1669
8151	9	0.0074
8152	9	0.0443
8153	9	0.0009
8154	2	0.0209
8155	2	0.2001
8156	2	0.4650
8157	2	0.2513
8158	2	0.1055
8159	2	0.1484
8160	5	0.0017
8161	5	0.4091
8162	5	0.1198
8163	5	0.0588
8164	7	0.0554
8165	9	0.0561
8166	6	0.3449
8167	6	0.2471
8168	6	0.0316
8169	7	0.0574
8170	7	0.0649
8171	7	0.2482
8172	7	0.4487
8173	7	0.1781
8174	7	0.0885
8175	7	0.0686
8176	7	0.0091
8177	7	0.0139
8178	7	0.0029
8179	7	0.1271
8180	7	0.0825
8181	4	0.1145
8182	4	0.1019
8183	4	0.1883
8184	6	0.0725
8185	6	0.0446
8186	9	0.0854
8187	7	0.0598
8188	7	0.0105
8189	7	0.0216
8190	7	0.2056
8191	7	0.0333
8192	8	0.0173
8193	8	0.1336
8194	6	0.3745
8195	6	0.1019
8196	6	0.0893
8197	6	0.0058
8198	6	0.2331
8199	7	0.0131
8200	7	0.0195
8201	7	0.0507
8202	7	0.1388
8203	7	0.0363
8204	7	0.0120
8205	7	0.0754
8206	9	0.0196
8207	9	0.2750
8208	9	0.0241
8209	9	0.0740
8210	5	0.0120
8211	5	0.1285
8212	5	0.0629
8213	5	0.2520
8214	5	0.1132
8215	1	0.1499
8216	4	0.0732
8217	4	0.0907
8218	4	0.0004
8219	6	0.0111
8220	3	0.0493
8221	3	0.0102
8222	3	0.0574
8223	0	0.2280
8224	0	0.1203
8225	0	0.1796
8226	3	0.0842
8227	3	0.0711
8228	0	0.0393
8229	0	0.0497
8230	9	0.0621
8231	4	0.1865
8232	9	0.0398
8233	9	0.0268
8234	9	0.0398
8235	9	0.0596
8236	9	0.3356
8237	9	0.0320
8238	9	0.0853
8239	4	0.0040
8240	4	0.0873
8241	5	0.0073
8242	4	0.0547
8243	4	0.0186
8244	4	0.5196
8245	4	0.1335
8246	4	0.1270
8247	4	0.0560
8248	1	0.0005
8249	1	0.0464
8250	1	0.4859
8251	3	0.0040
8252	8	0.0439
8253	8	0.0438
8254	8	0.0651
8255	8	0.0206
8256	1	0.0302
8257	1	0.0216
8258	1	0.1782
8259	1	0.0539
8260	4	0.2487
8261	4	0.0324
8262	4	0.1279
8263	4	0.1114
8264	4	0.0443
8265	1	0.0052
8266	1	0.1895
8267	1	0.0363
8268	1	0.0513
8269	1	0.0127
8270	5	0.0042
8271	5	0.2579
8272	5	0.0821
8273	3	0.3656
8274	3	0.0648
8275	3	0.0231
8276	3	0.0764
8277	3	0.0014
8278	3	0.0195
8279	3	0.3466
8280	3	0.1271
8281	0	0.2105
8282	0	0.0113
8283	0	0.1435
8284	0	0.1778
8285	5	0.0475
8286	6	0.0195
8287	6	0.0184
8288	6	0.0532
8289	4	0.0121
8290	6	0.0752
8291	6	0.0314
8292	1	0.1596
8293	1	0.0360
8294	8	0.3288
8295	8	0.0695
8296	8	0.0338
8297	8	0.0272
8298	8	0.0801
8299	9	0.2259
8300	9	0.2042
8301	7	0.0278
8302	1	0.0835
8303	1	0.1499
8304	8	0.0796
8305	8	0.1924
8306	2	0.0226
8307	2	0.0130
8308	9	0.0513
8309	9	0.3254
8310	9	0.1170
8311	9	0.0034
8312	9	0.1775
8313	7	0.0447
8314	7	0.0306
8315	7	0.1385
8316	4	0.0734
8317	9	0.0187
8318	1	0.0501
8319	8	0.0047
8320	8	0.1765
8321	8	0.0001
8322	0	0.0012
8323	0	0.0017
8324	0	0.0787
8325	9	0.1473
8326	6	0.0573
8327	6	0.0216
8328	6	0.0070
8329	6	0.1008
8330	6	0.1618
8331	6	0.0615
8332	6	0.0451
8333	6	0.0498
8334	6	0.0841
8335	6	0.1162
8336	6	0.0404
8337	6	0.0539
8338	6	0.1651
8339	6	0.1400
8340	6	0.0525
8341	6	0.0849
8342	6	0.0381
8343	6	0.0099
8344	6	0.0372
8345	6	0.1247
8346	3	0.0104
8347	3	0.0545
8348	3	0.1559
8349	4	0.0233
8350	4	0.0274
8351	6	0.1353
8352	6	0.0856
8353	4	0.2395
8354	4	0.0873
8355	4	0.1279
8356	9	0.0187
8357	8	0.1720
8358	8	0.0044
8359	8	0.2004
8360	8	0.1016
8361	8	0.0612
8362	8	0.1330
8363	8	0.0210
8364	8	0.1133
8365	8	0.2024
8366	8	0.0332
8367	8	0.0654
8368	8	0.1404
8369	8	0.0255
8370	8	0.0036
8371	8	0.0373
8372	6	0.0256
8373	4	0.1170
8374	4	0.0035
8375	4	0.0966
8376	4	0.0123
8377	2	0.0513
8378	4	0.2793
8379	4	0.0454
8380	4	0.3770
8381	4	0.0742
8382	4	0.1770
8383	9	0.0111
8384	9	0.0476
8385	9	0.2347
8386	9	0.0313
8387	5	0.0963
8388	5	0.0410
8389	5	0.1420
8390	5	0.1880
8391	5	0.0034
8392	8	0.0579
8393	8	0.1648
8394	8	0.0014
8395	5	0.3972
8396	9	0.0498
8397	9	0.0284
8398	6	0.0688
8399	6	0.1574
8400	6	0.1137
8401	6	0.0329
8402	7	0.2313
8403	7	0.0566
8404	7	0.0211
8405	6	0.0922
8406	1	0.0806
8407	1	0.4558
8408	9	0.0063
8409	9	0.0444
8410	1	0.3154
8411	1	0.0067
8412	1	0.1816
8413	1	0.0826
8414	1	0.1083
8415	1	0.0218
8416	1	0.0035
8417	1	0.0318
8418	7	0.0453
8419	7	0.0180
8420	7	0.2133
8421	7	0.0877
8422	7	0.0500
8423	7	0.0534
8424	7	0.0452
8425	7	0.0752
8426	7	0.0105
8427	7	0.1089
8428	8	0.2292
8429	7	0.0302
8430	7	0.0834
8431	7	0.2165
8432	7	0.2572
8433	5	0.0758
8434	5	0.1912
8435	5	0.1793
8436	5	0.0603
8437	5	0.0168
8438	5	0.3774
8439	5	0.0343
8440	5	0.0400
8441	5	0.1065
8442	5	0.0515
8443	5	0.0445
8444	5	0.0753
8445	5	0.1893
8446	2	0.0066
8447	2	0.1151
8448	9	0.2135
8449	5	0.0312
8450	5	0.2277
8451	3	0.0611
8452	3	0.0708
8453	3	0.0201
8454	3	0.0185
8455	3	0.1702
8456	3	0.0330
8457	3	0.2520
8458	3	0.1499
8459	3	0.3542
8460	3	0.2190
8461	4	0.0484
8462	8	0.0792
8463	1	0.2716
8464	1	0.0310
8465	1	0.0160
8466	1	0.0348
8467	1	0.0702
8468	3	0.0231
8469	3	0.0320
8470	3	0.0160
8471	2	0.2013
8472	2	0.0803
8473	3	0.0106
8474	3	0.0053
8475	2	0.0967
8476	7	0.2184
8477	9	0.2179
8478	9	0.0055
8479	9	0.1895
8480	9	0.0011
8481	9	0.0651
8482	9	0.0905
8483	9	0.0100
8484	9	0.1073
8485	9	0.0181
8486	9	0.0602
8487	0	0.0255
8488	9	0.1660
8489	9	0.0382
8490	9	0.0503
8491	9	0.1594
8492	8	0.2598
